,Predictions,price
1001,19.06682968,19.07736993
1002,19.06657791,19.06298363
1003,19.06524277,19.06298363
1004,19.06342125,19.06298363
1005,19.06140709,19.06298363
1006,19.05975533,19.04859734
1007,19.05621338,19.06298363
1008,19.0545845,19.06298363
1009,19.05470848,19.04859734
1010,19.05313492,19.06298363
1011,19.05303192,19.04859734
1012,19.05209351,19.04859734
1013,19.04985619,19.07736993
1014,19.05249786,19.07736993
1015,19.05855942,19.07736993
1016,19.06532288,19.07736993
1017,19.07050896,19.06298363
1018,19.07152748,19.09175623
1019,19.07414246,19.06298363
1020,19.07294846,19.04859734
1021,19.0669632,19.06298363
1022,19.06087494,19.09175623
1023,19.06193352,19.10614252
1024,19.07128906,19.06298363
1025,19.07584381,19.12052882
1026,19.08479691,19.14929867
1027,19.10137367,19.13491237
1028,19.11712456,19.12052882
1029,19.12630463,19.10614252
1030,19.12516594,19.10614252
1031,19.11812973,19.10614252
1032,19.11010551,19.10614252
1033,19.10396767,19.09175623
1034,19.09769249,19.10614252
1035,19.09365463,19.10614252
1036,19.09409332,19.13491237
1037,19.10173988,19.16368496
1038,19.11727905,19.14929867
1039,19.13221931,19.14929867
1040,19.14256287,19.16368496
1041,19.15050316,19.16368496
1042,19.15583229,19.14929867
1043,19.15595245,19.14929867
1044,19.15237427,19.16368496
1045,19.15075684,19.17807126
1046,19.15371513,19.17807126
1047,19.15972137,19.17807126
1048,19.16602135,19.17807126
1049,19.17009544,19.19245756
1050,19.17483711,19.19245756
1051,19.17967224,19.17807126
1052,19.18053246,19.17807126
1053,19.17813492,19.17807126
1054,19.17468643,19.16368496
1055,19.16910744,19.20684385
1056,19.17137146,19.16368496
1057,19.17075157,19.19245756
1058,19.17255783,19.17807126
1059,19.17336655,19.17807126
1060,19.17325211,19.17807126
1061,19.17236328,19.19245756
1062,19.17377281,19.17807126
1063,19.17423439,19.17807126
1064,19.17353058,19.17807126
1065,19.17195511,19.17807126
1066,19.17132378,19.17807126
1067,19.1699295,19.17807126
1068,19.16969109,19.17807126
1069,19.16942596,19.16368496
1070,19.16671181,19.17807126
1071,19.16540909,19.20684385
1072,19.17144203,19.16368496
1073,19.17270088,19.16368496
1074,19.16955376,19.19245756
1075,19.16985703,19.20684385
1076,19.17599869,19.19245756
1077,19.18196106,19.19245756
1078,19.1857357,19.19245756
1079,19.18716621,19.19245756
1080,19.18668747,19.19245756
1081,19.18581772,19.19245756
1082,19.18532944,19.19245756
1083,19.18398285,19.19245756
1084,19.18314362,19.19245756
1085,19.18327141,19.20684385
1086,19.18643951,19.20684385
1087,19.1906147,19.20684385
1088,19.19459152,19.19245756
1089,19.19464111,19.20684385
1090,19.19467163,19.23561645
1091,19.20078468,19.20684385
1092,19.20448112,19.22123015
1093,19.20763969,19.22123015
1094,19.21003914,19.22123015
1095,19.21150017,19.22123015
1096,19.21235657,19.22123015
1097,19.21247292,19.22123015
1098,19.21217728,19.20684385
1099,19.20867538,19.19245756
1100,19.20139122,19.20684385
1101,19.19629669,19.20684385
1102,19.19330788,19.22123015
1103,19.1958313,19.22123015
1104,19.2010746,19.20684385
1105,19.20368385,19.20684385
1106,19.20349693,19.19245756
1107,19.19896889,19.19245756
1108,19.19273376,19.19245756
1109,19.18690491,19.16368496
1110,19.17730904,19.19245756
1111,19.17278481,19.17807126
1112,19.17021942,19.17807126
1113,19.16920471,19.17807126
1114,19.16893578,19.16368496
1115,19.16613579,19.16368496
1116,19.16227531,19.17807126
1117,19.16116714,19.16368496
1118,19.16004372,19.17807126
1119,19.16138458,19.16368496
1120,19.16098976,19.17807126
1121,19.16287041,19.17807126
1122,19.16532135,19.16368496
1123,19.16510963,19.14929867
1124,19.16018486,19.14929867
1125,19.15294456,19.13491237
1126,19.14374924,19.14929867
1127,19.13814163,19.14929867
1128,19.13593864,19.13491237
1129,19.13409615,19.12052882
1130,19.12905884,19.10614252
1131,19.12060547,19.12052882
1132,19.11403465,19.12052882
1133,19.11044884,19.10614252
1134,19.10691643,19.09175623
1135,19.10125542,19.09175623
1136,19.09469795,19.07736993
1137,19.08707619,19.07736993
1138,19.07989883,19.09175623
1139,19.0768795,19.07736993
1140,19.07497215,19.07736993
1141,19.07351303,19.07736993
1142,19.07297897,19.06298363
1143,19.07030296,19.07736993
1144,19.06868172,19.07736993
1145,19.0685463,19.07736993
1146,19.06964302,19.07736993
1147,19.07085419,19.07736993
1148,19.07203102,19.07736993
1149,19.07316589,19.07736993
1150,19.07349586,19.09175623
1151,19.07607079,19.09175623
1152,19.07994843,19.07736993
1153,19.08090401,19.09175623
1154,19.08238411,19.07736993
1155,19.08154678,19.09175623
1156,19.08166504,19.09175623
1157,19.0828495,19.07736993
1158,19.08193207,19.07736993
1159,19.07941818,19.09175623
1160,19.07901001,19.07736993
1161,19.07828903,19.06298363
1162,19.0743103,19.06298363
1163,19.06843567,19.09175623
1164,19.06833458,19.06298363
1165,19.06724739,19.07736993
1166,19.06784439,19.06298363
1167,19.06684875,19.09175623
1168,19.06937027,19.09175623
1169,19.07467651,19.07736993
1170,19.07825851,19.07736993
1171,19.07883072,19.07736993
1172,19.0773983,19.07736993
1173,19.07546234,19.09175623
1174,19.07686615,19.06298363
1175,19.07438087,19.06298363
1176,19.06991768,19.07736993
1177,19.06713486,19.06298363
1178,19.0649128,19.06298363
1179,19.06257439,19.06298363
1180,19.0603199,19.06298363
1181,19.05885887,19.06298363
1182,19.05817604,19.06298363
1183,19.05807495,19.07736993
1184,19.0610981,19.06298363
1185,19.06247711,19.06298363
1186,19.06253052,19.06298363
1187,19.06198883,19.06298363
1188,19.06072998,19.04859734
1189,19.05716324,19.04859734
1190,19.05254173,19.06298363
1191,19.05079079,19.04859734
1192,19.0492382,19.04859734
1193,19.0476284,19.04859734
1194,19.04650497,19.04859734
1195,19.04536438,19.04859734
1196,19.04473114,19.04859734
1197,19.04453278,19.04859734
1198,19.04462433,19.03421104
1199,19.04210091,19.04859734
1200,19.04073906,19.03421104
1201,19.03873062,19.03421104
1202,19.0357933,19.03421104
1203,19.03315163,19.00543845
1204,19.02644348,19.00543845
1205,19.01776123,19.00543845
1206,19.00976753,18.99105489
1207,19.00167274,19.01982474
1208,18.99950409,19.00543845
1209,18.99964142,19.01982474
1210,19.00349998,19.00543845
1211,19.00607872,19.01982474
1212,19.00936317,19.00543845
1213,19.01042366,19.01982474
1214,19.01127815,19.00543845
1215,19.01047707,19.00543845
1216,19.00842285,18.99105489
1217,19.00335503,18.99105489
1218,18.99796486,18.99105489
1219,18.99275589,18.99105489
1220,18.98941612,18.99105489
1221,18.98734856,18.99105489
1222,18.98698807,18.99105489
1223,18.9870739,19.00543845
1224,18.99024582,19.01982474
1225,18.99689293,18.99105489
1226,19.00025558,18.99105489
1227,18.99947739,18.99105489
1228,18.996521,19.00543845
1229,18.99542046,18.99105489
1230,18.99400139,18.99105489
1231,18.99223137,19.00543845
1232,18.99286652,18.99105489
1233,18.99297333,19.00543845
1234,18.99486732,19.00543845
1235,18.99792099,19.00543845
1236,19.00020599,19.01982474
1237,19.00438309,19.00543845
1238,19.0069294,19.00543845
1239,19.00772858,19.00543845
1240,19.00671196,19.00543845
1241,19.00517082,19.00543845
1242,19.00403976,19.00543845
1243,19.002882,19.00543845
1244,19.0025177,19.01982474
1245,19.00479889,19.00543845
1246,19.00630379,19.00543845
1247,19.00677681,19.00543845
1248,19.00588226,19.00543845
1249,19.00467682,19.00543845
1250,19.0036087,19.01982474
1251,19.00525856,18.99105489
1252,19.00395966,19.00543845
1253,19.00247002,19.00543845
1254,19.00159836,18.99105489
1255,18.9993515,18.99105489
1256,18.99568748,18.99105489
1257,18.9921875,18.99105489
1258,18.98958588,18.99105489
1259,18.98809052,18.99105489
1260,18.98754501,18.99105489
1261,18.98794174,18.9766686
1262,18.98556137,18.9766686
1263,18.98228455,18.9766686
1264,18.97888756,18.99105489
1265,18.97823906,18.99105489
1266,18.98021698,18.9766686
1267,18.98099899,18.9766686
1268,18.98021317,18.9766686
1269,18.97855568,18.9766686
1270,18.97679901,18.9622823
1271,18.97312737,18.9622823
1272,18.96827698,18.947896
1273,18.96168518,18.947896
1274,18.9549427,18.93350971
1275,18.94756126,18.93350971
1276,18.94058609,18.947896
1277,18.93719101,18.947896
1278,18.93746758,18.947896
1279,18.93985558,18.93350971
1280,18.9405899,18.947896
1281,18.94142151,18.93350971
1282,18.94062996,18.947896
1283,18.94052505,18.93350971
1284,18.93939781,18.947896
1285,18.93934631,18.947896
1286,18.94068336,18.93350971
1287,18.94069099,18.93350971
1288,18.93902588,18.93350971
1289,18.93664742,18.947896
1290,18.9363327,18.93350971
1291,18.93627739,18.93350971
1292,18.9352932,18.9622823
1293,18.9388752,18.947896
1294,18.94275475,18.947896
1295,18.94608879,18.93350971
1296,18.94571495,18.91912341
1297,18.94010353,18.91912341
1298,18.93228912,18.91912341
1299,18.92489815,18.91912341
1300,18.91976166,18.90473712
1301,18.91430283,18.91912341
1302,18.91158485,18.91912341
1303,18.91212273,18.90473712
1304,18.91148376,18.91912341
1305,18.91205978,18.93350971
1306,18.91557503,18.91912341
1307,18.91851807,18.90473712
1308,18.91799355,18.90473712
1309,18.91478729,18.90473712
1310,18.91062927,18.90473712
1311,18.90658569,18.89035082
1312,18.90193176,18.89035082
1313,18.89705849,18.89035082
1314,18.89263916,18.90473712
1315,18.89212036,18.90473712
1316,18.89467049,18.91912341
1317,18.90013885,18.90473712
1318,18.90445328,18.91912341
1319,18.90899467,18.91912341
1320,18.91317368,18.90473712
1321,18.91419029,18.91912341
1322,18.91443443,18.91912341
1323,18.91498947,18.91912341
1324,18.91576767,18.90473712
1325,18.91465187,18.91912341
1326,18.91398048,18.90473712
1327,18.91236496,18.89035082
1328,18.90732574,18.89035082
1329,18.9012394,18.90473712
1330,18.89767265,18.89035082
1331,18.89452744,18.89035082
1332,18.89235497,18.89035082
1333,18.8907795,18.89035082
1334,18.88983536,18.90473712
1335,18.89126205,18.90473712
1336,18.8949585,18.89035082
1337,18.89655113,18.91912341
1338,18.90014648,18.90473712
1339,18.90334511,18.90473712
1340,18.90555,18.90473712
1341,18.90603256,18.90473712
1342,18.90566826,18.90473712
1343,18.90493774,18.90473712
1344,18.90418243,18.90473712
1345,18.9039135,18.90473712
1346,18.90374374,18.90473712
1347,18.90334129,18.90473712
1348,18.90376663,18.91912341
1349,18.90594101,18.89035082
1350,18.90519524,18.89035082
1351,18.9017601,18.90473712
1352,18.89942741,18.90473712
1353,18.89891052,18.91912341
1354,18.9018898,18.91912341
1355,18.90688515,18.90473712
1356,18.90983772,18.90473712
1357,18.91025543,18.91912341
1358,18.91116333,18.91912341
1359,18.91317749,18.90473712
1360,18.91252518,18.90473712
1361,18.91033363,18.91912341
1362,18.91008759,18.91912341
1363,18.91143036,18.91912341
1364,18.91386414,18.91912341
1365,18.91613579,18.91912341
1366,18.91746902,18.90473712
1367,18.916008,18.90473712
1368,18.91294861,18.90473712
1369,18.90930748,18.89035082
1370,18.90369034,18.87596727
1371,18.89563942,18.87596727
1372,18.88749313,18.87596727
1373,18.88067055,18.87596727
1374,18.87607765,18.86158097
1375,18.87162781,18.87596727
1376,18.86960793,18.84719467
1377,18.86535835,18.84719467
1378,18.8597641,18.84719467
1379,18.85430527,18.84719467
1380,18.8497448,18.81842208
1381,18.84250832,18.81842208
1382,18.83418274,18.83280838
1383,18.82868195,18.81842208
1384,18.82457352,18.83280838
1385,18.82328606,18.83280838
1386,18.82494545,18.86158097
1387,18.83118057,18.86158097
1388,18.84054947,18.86158097
1389,18.84998894,18.86158097
1390,18.85741615,18.86158097
1391,18.86143303,18.86158097
1392,18.86314201,18.86158097
1393,18.86355591,18.84719467
1394,18.86058426,18.84719467
1395,18.8562603,18.84719467
1396,18.85173798,18.84719467
1397,18.84873199,18.84719467
1398,18.84677696,18.86158097
1399,18.84788704,18.86158097
1400,18.85116959,18.86158097
1401,18.85511208,18.86158097
1402,18.85855103,18.86158097
1403,18.8609333,18.86158097
1404,18.86188507,18.86158097
1405,18.86207962,18.86158097
1406,18.86183167,18.86158097
1407,18.86141396,18.86158097
1408,18.86099434,18.87596727
1409,18.86308098,18.86158097
1410,18.86449814,18.86158097
1411,18.86469841,18.87596727
1412,18.8660965,18.87596727
1413,18.86854744,18.86158097
1414,18.86914444,18.84719467
1415,18.86580086,18.84719467
1416,18.86011314,18.86158097
1417,18.85625267,18.84719467
1418,18.85290146,18.84719467
1419,18.8503933,18.86158097
1420,18.85022736,18.86158097
1421,18.85229874,18.86158097
1422,18.85565186,18.86158097
1423,18.85875511,18.86158097
1424,18.86069298,18.86158097
1425,18.86146927,18.84719467
1426,18.85958481,18.86158097
1427,18.8583374,18.86158097
1428,18.85771179,18.86158097
1429,18.85798073,18.87596727
1430,18.86112213,18.84719467
1431,18.86147118,18.86158097
1432,18.86101151,18.87596727
1433,18.86264229,18.87596727
1434,18.86595345,18.86158097
1435,18.86760902,18.87596727
1436,18.86905479,18.87596727
1437,18.87112808,18.87596727
1438,18.87302589,18.87596727
1439,18.87444687,18.87596727
1440,18.87561607,18.87596727
1441,18.87552261,18.87596727
1442,18.87553406,18.86158097
1443,18.87359047,18.87596727
1444,18.87216187,18.86158097
1445,18.86944771,18.87596727
1446,18.86873245,18.86158097
1447,18.86750984,18.87596727
1448,18.86781311,18.86158097
1449,18.867342,18.87596727
1450,18.86807823,18.87596727
1451,18.86986923,18.86158097
1452,18.86991501,18.86158097
1453,18.8679657,18.84719467
1454,18.86361504,18.84719467
1455,18.85761642,18.86158097
1456,18.85448456,18.86158097
1457,18.85378075,18.83280838
1458,18.8512001,18.84719467
1459,18.84821129,18.83280838
1460,18.8444519,18.84719467
1461,18.84231949,18.83280838
1462,18.8397541,18.83280838
1463,18.83719826,18.83280838
1464,18.83470154,18.84719467
1465,18.83499336,18.83280838
1466,18.83577538,18.83280838
1467,18.83589363,18.83280838
1468,18.83478737,18.83280838
1469,18.83398628,18.83280838
1470,18.83297539,18.84719467
1471,18.83466721,18.83280838
1472,18.8356266,18.83280838
1473,18.83567047,18.81842208
1474,18.83298302,18.81842208
1475,18.82894135,18.81842208
1476,18.82428932,18.81842208
1477,18.82053185,18.81842208
1478,18.81809616,18.81842208
1479,18.81691551,18.80403578
1480,18.81467247,18.81842208
1481,18.81389427,18.81842208
1482,18.81404686,18.81842208
1483,18.81508446,18.81842208
1484,18.81609535,18.83280838
1485,18.81908989,18.83280838
1486,18.82326126,18.83280838
1487,18.82737923,18.83280838
1488,18.83059502,18.81842208
1489,18.83058739,18.83280838
1490,18.82977104,18.83280838
1491,18.82977676,18.83280838
1492,18.83021164,18.81842208
1493,18.82881165,18.83280838
1494,18.82799339,18.83280838
1495,18.82851601,18.83280838
1496,18.82961082,18.83280838
1497,18.8308239,18.84719467
1498,18.83386421,18.84719467
1499,18.83765221,18.84719467
1500,18.84178352,18.84719467
1501,18.84499168,18.83280838
1502,18.84493446,18.81842208
1503,18.84000397,18.83280838
1504,18.83514977,18.83280838
1505,18.83168983,18.83280838
1506,18.82995605,18.83280838
1507,18.82959366,18.83280838
1508,18.83037758,18.83280838
1509,18.83135796,18.83280838
1510,18.83221436,18.83280838
1511,18.83281326,18.84719467
1512,18.83485222,18.83280838
1513,18.83584976,18.84719467
1514,18.83811378,18.83280838
1515,18.83886719,18.84719467
1516,18.84009933,18.83280838
1517,18.83984756,18.84719467
1518,18.8403244,18.83280838
1519,18.8396225,18.84719467
1520,18.83991432,18.84719467
1521,18.84125137,18.83280838
1522,18.84132385,18.83280838
1523,18.83942986,18.84719467
1524,18.83925247,18.84719467
1525,18.84021187,18.83280838
1526,18.84031677,18.83280838
1527,18.83867645,18.84719467
1528,18.83880615,18.83280838
1529,18.8379879,18.83280838
1530,18.83686447,18.83280838
1531,18.83542252,18.83280838
1532,18.83375931,18.84719467
1533,18.83459854,18.84719467
1534,18.83769989,18.83280838
1535,18.83930016,18.83280838
1536,18.83868599,18.83280838
1537,18.83699036,18.81842208
1538,18.83333969,18.83280838
1539,18.83017921,18.83280838
1540,18.82874489,18.84719467
1541,18.83078766,18.83280838
1542,18.83303452,18.83280838
1543,18.83467674,18.83280838
1544,18.83519173,18.84719467
1545,18.83664513,18.86158097
1546,18.84132385,18.84719467
1547,18.84566879,18.84719467
1548,18.84805107,18.83280838
1549,18.84712982,18.84719467
1550,18.845644,18.83280838
1551,18.84300041,18.84719467
1552,18.84127045,18.83280838
1553,18.83918953,18.83280838
1554,18.83681488,18.84719467
1555,18.83696938,18.84719467
1556,18.83927345,18.83280838
1557,18.83986664,18.83280838
1558,18.83890915,18.86158097
1559,18.84084702,18.86158097
1560,18.84596062,18.86158097
1561,18.85157776,18.86158097
1562,18.85684395,18.84719467
1563,18.85809898,18.84719467
1564,18.85635185,18.86158097
1565,18.85554886,18.86158097
1566,18.85595703,18.84719467
1567,18.85478401,18.86158097
1568,18.854599,18.86158097
1569,18.85615921,18.84719467
1570,18.85596275,18.84719467
1571,18.85414314,18.86158097
1572,18.85370445,18.86158097
1573,18.85450935,18.86158097
1574,18.85626793,18.86158097
1575,18.85851097,18.86158097
1576,18.86027718,18.86158097
1577,18.86105347,18.86158097
1578,18.86166573,18.86158097
1579,18.86183167,18.86158097
1580,18.86141396,18.86158097
1581,18.86099434,18.86158097
1582,18.86099434,18.86158097
1583,18.86099434,18.84719467
1584,18.85891533,18.84719467
1585,18.85542679,18.86158097
1586,18.85380554,18.84719467
1587,18.852211,18.84719467
1588,18.85046577,18.84719467
1589,18.84884071,18.84719467
1590,18.84759903,18.84719467
1591,18.84683037,18.84719467
1592,18.84649467,18.84719467
1593,18.84646988,18.84719467
1594,18.8462925,18.84719467
1595,18.8462925,18.84719467
1596,18.8467083,18.84719467
1597,18.8467083,18.84719467
1598,18.8467083,18.84719467
1599,18.8467083,18.84719467
1600,18.8467083,18.84719467
1601,18.8467083,18.86158097
1602,18.84876633,18.86158097
1603,18.85224724,18.86158097
1604,18.85594368,18.86158097
1605,18.85896492,18.84719467
1606,18.85885429,18.84719467
1607,18.85631752,18.87596727
1608,18.85696793,18.87596727
1609,18.86070061,18.87596727
1610,18.86573792,18.87596727
1611,18.87042427,18.87596727
1612,18.87415504,18.87596727
1613,18.87627983,18.89035082
1614,18.87917519,18.89035082
1615,18.88261986,18.90473712
1616,18.88763428,18.90473712
1617,18.89338684,18.91912341
1618,18.90123558,18.90473712
1619,18.9065876,18.89035082
1620,18.9066391,18.91912341
1621,18.90723991,18.90473712
1622,18.90709496,18.90473712
1623,18.90625191,18.90473712
1624,18.90541267,18.90473712
1625,18.90450096,18.89035082
1626,18.90189934,18.89035082
1627,18.89800835,18.90473712
1628,18.89657784,18.91912341
1629,18.89914894,18.89035082
1630,18.89985466,18.87596727
1631,18.89683723,18.87596727
1632,18.8905735,18.87596727
1633,18.8839283,18.89035082
1634,18.88069916,18.86158097
1635,18.87659645,18.86158097
1636,18.87135887,18.86158097
1637,18.86649704,18.86158097
1638,18.86315346,18.86158097
1639,18.86148262,18.86158097
1640,18.86023331,18.86158097
1641,18.85962868,18.86158097
1642,18.85972023,18.86158097
1643,18.86015511,18.87596727
1644,18.86308098,18.86158097
1645,18.86449814,18.87596727
1646,18.86679268,18.87596727
1647,18.86961365,18.86158097
1648,18.87016296,18.87596727
1649,18.87073898,18.87596727
1650,18.87174225,18.87596727
1651,18.87293625,18.87596727
1652,18.87401199,18.87596727
1653,18.87477875,18.86158097
1654,18.87341309,18.89035082
1655,18.8741169,18.89035082
1656,18.87762642,18.89035082
1657,18.8820591,18.89035082
1658,18.88573456,18.87596727
1659,18.88656425,18.89035082
1660,18.88679886,18.89035082
1661,18.88720322,18.87596727
1662,18.88567924,18.87596727
1663,18.88276291,18.84719467
1664,18.875,18.89035082
1665,18.87202072,18.84719467
1666,18.86736488,18.84719467
1667,18.86120796,18.84719467
1668,18.85508728,18.86158097
1669,18.85197258,18.84719467
1670,18.85041618,18.84719467
1671,18.84930038,18.84719467
1672,18.84815407,18.84719467
1673,18.84741974,18.86158097
1674,18.8484726,18.84719467
1675,18.85038567,18.84719467
1676,18.85015678,18.84719467
1677,18.84930611,18.86158097
1678,18.85032082,18.86158097
1679,18.85320663,18.84719467
1680,18.85407829,18.84719467
1681,18.85316849,18.86158097
1682,18.85333252,18.86158097
1683,18.85475731,18.86158097
1684,18.85710335,18.86158097
1685,18.85892868,18.86158097
1686,18.86027718,18.84719467
1687,18.85897255,18.84719467
1688,18.85609627,18.84719467
1689,18.85257721,18.83280838
1690,18.84709549,18.83280838
1691,18.84126472,18.83280838
1692,18.83664894,18.87596727
1693,18.83956909,18.86158097
1694,18.84618187,18.89035082
1695,18.8574028,18.83280838
1696,18.86166382,18.83280838
1697,18.85822296,18.84719467
1698,18.85286903,18.86158097
1699,18.85035706,18.87596727
1700,18.85272789,18.86158097
1701,18.85643578,18.90473712
1702,18.86581039,18.87596727
1703,18.87497711,18.90473712
1704,18.88426208,18.90473712
1705,18.89356232,18.89035082
1706,18.89727592,18.87596727
1707,18.89519119,18.87596727
1708,18.88982582,18.87596727
1709,18.88377953,18.87596727
1710,18.87882423,18.86158097
1711,18.87295151,18.87596727
1712,18.87046242,18.86158097
1713,18.86745071,18.87596727
1714,18.86745071,18.86158097
1715,18.86708832,18.86158097
1716,18.86571693,18.86158097
1717,18.86383057,18.87596727
1718,18.86436653,18.87596727
1719,18.86685371,18.87596727
1720,18.8700676,18.87596727
1721,18.87265778,18.87596727
1722,18.87485504,18.86158097
1723,18.87368202,18.86158097
1724,18.87075043,18.87596727
1725,18.86887932,18.87596727
1726,18.86895943,18.87596727
1727,18.87031174,18.87596727
1728,18.8724041,18.87596727
1729,18.87417793,18.86158097
1730,18.87325668,18.86158097
1731,18.87033272,18.86158097
1732,18.86678314,18.84719467
1733,18.86126709,18.87596727
1734,18.85957336,18.87596727
1735,18.86195183,18.84719467
1736,18.86200142,18.87596727
1737,18.8635006,18.86158097
1738,18.86440468,18.89035082
1739,18.86858177,18.87596727
1740,18.87255478,18.87596727
1741,18.87540054,18.87596727
1742,18.87683678,18.90473712
1743,18.88105774,18.89035082
1744,18.88608932,18.90473712
1745,18.89180565,18.89035082
1746,18.89442062,18.89035082
1747,18.89525795,18.87596727
1748,18.89185143,18.89035082
1749,18.88915634,18.87596727
1750,18.88511848,18.87596727
1751,18.88095474,18.89035082
1752,18.87960625,18.89035082
1753,18.88144112,18.89035082
1754,18.88401604,18.89035082
1755,18.88698006,18.89035082
1756,18.88891792,18.87596727
1757,18.88794136,18.86158097
1758,18.88243294,18.87596727
1759,18.87743568,18.86158097
1760,18.87170982,18.89035082
1761,18.87076187,18.89035082
1762,18.87427711,18.87596727
1763,18.87746811,18.87596727
1764,18.87904358,18.84719467
1765,18.87492371,18.84719467
1766,18.867136,18.87596727
1767,18.86256981,18.86158097
1768,18.86004448,18.87596727
1769,18.86154366,18.84719467
1770,18.86075974,18.87596727
1771,18.86259651,18.87596727
1772,18.86606407,18.84719467
1773,18.86549759,18.84719467
1774,18.86169434,18.87596727
1775,18.86008072,18.86158097
1776,18.85980797,18.87596727
1777,18.86276627,18.84719467
1778,18.86246872,18.84719467
1779,18.85968971,18.87596727
1780,18.85905266,18.87596727
1781,18.86225891,18.86158097
1782,18.86475945,18.84719467
1783,18.86291122,18.86158097
1784,18.86066437,18.84719467
1785,18.85774612,18.87596727
1786,18.85794258,18.87596727
1787,18.86169434,18.89035082
1788,18.86818504,18.89035082
1789,18.87598228,18.91912341
1790,18.88783455,18.91912341
1791,18.90029907,18.91912341
1792,18.91036987,18.93350971
1793,18.91900444,18.90473712
1794,18.921772,18.91912341
1795,18.92111778,18.91912341
1796,18.92000389,18.91912341
1797,18.91862679,18.93350971
1798,18.92000389,18.93350971
1799,18.92308617,18.91912341
1800,18.92499161,18.91912341
1801,18.92462158,18.91912341
1802,18.92289352,18.91912341
1803,18.92112541,18.90473712
1804,18.91672134,18.90473712
1805,18.91195297,18.89035082
1806,18.90547562,18.89035082
1807,18.89878464,18.90473712
1808,18.89577293,18.89035082
1809,18.89377785,18.89035082
1810,18.89193344,18.90473712
1811,18.89277649,18.90473712
1812,18.8955822,18.90473712
1813,18.89901733,18.91912341
1814,18.90389442,18.91912341
1815,18.90941429,18.93350971
1816,18.91610146,18.947896
1817,18.92510986,18.91912341
1818,18.93013382,18.93350971
1819,18.93225288,18.93350971
1820,18.93290138,18.93350971
1821,18.93307686,18.91912341
1822,18.9305706,18.91912341
1823,18.92647743,18.91912341
1824,18.92258263,18.91912341
1825,18.91943359,18.91912341
1826,18.91773415,18.93350971
1827,18.91950607,18.93350971
1828,18.9226284,18.91912341
1829,18.92451859,18.93350971
1830,18.926548,18.93350971
1831,18.92871857,18.93350971
1832,18.93033218,18.93350971
1833,18.93154716,18.91912341
1834,18.93004608,18.91912341
1835,18.92668152,18.93350971
1836,18.92509651,18.91912341
1837,18.92366791,18.91912341
1838,18.92190361,18.90473712
1839,18.91767502,18.90473712
1840,18.91284943,18.93350971
1841,18.91274643,18.93350971
1842,18.91670799,18.947896
1843,18.92461205,18.93350971
1844,18.93108749,18.93350971
1845,18.93492317,18.947896
1846,18.93878365,18.947896
1847,18.94195175,18.93350971
1848,18.94223976,18.93350971
1849,18.93990135,18.93350971
1850,18.93671227,18.91912341
1851,18.93217278,18.947896
1852,18.93121719,18.947896
1853,18.93404198,18.947896
1854,18.938097,18.947896
1855,18.94214439,18.947896
1856,18.9455204,18.9622823
1857,18.94975471,18.947896
1858,18.95165253,18.9622823
1859,18.95381546,18.947896
1860,18.9539299,18.93350971
1861,18.94976807,18.93350971
1862,18.94421959,18.93350971
1863,18.93854904,18.93350971
1864,18.93412399,18.91912341
1865,18.92919159,18.91912341
1866,18.92438698,18.89035082
1867,18.91646194,18.90473712
1868,18.90880775,18.90473712
1869,18.9039402,18.90473712
1870,18.90130997,18.90473712
1871,18.90044403,18.91912341
1872,18.90312004,18.91912341
1873,18.90782356,18.91912341
1874,18.91274071,18.91912341
1875,18.9163475,18.91912341
1876,18.91864395,18.93350971
1877,18.921278,18.91912341
1878,18.92281151,18.93350971
1879,18.92485046,18.91912341
1880,18.92505264,18.90473712
1881,18.92143822,18.90473712
1882,18.91600418,18.90473712
1883,18.91038513,18.89035082
1884,18.90377808,18.89035082
1885,18.89742851,18.89035082
1886,18.89245605,18.90473712
1887,18.89178658,18.89035082
1888,18.8916378,18.90473712
1889,18.89396286,18.89035082
1890,18.89495087,18.89035082
1891,18.89431381,18.90473712
1892,18.8951416,18.90473712
1893,18.89729881,18.90473712
1894,18.89959526,18.90473712
1895,18.90170479,18.90473712
1896,18.90321541,18.91912341
1897,18.9065361,18.90473712
1898,18.90810776,18.90473712
1899,18.90839005,18.89035082
1900,18.90502357,18.91912341
1901,18.90423965,18.91912341
1902,18.90664864,18.91912341
1903,18.91041756,18.90473712
1904,18.9119339,18.91912341
1905,18.91329575,18.91912341
1906,18.91477585,18.90473712
1907,18.9142952,18.91912341
1908,18.91381836,18.91912341
1909,18.91423225,18.91912341
1910,18.91489029,18.91912341
1911,18.91641998,18.91912341
1912,18.91760063,18.90473712
1913,18.91612625,18.90473712
1914,18.91249657,18.91912341
1915,18.91106224,18.90473712
1916,18.90946388,18.90473712
1917,18.90730286,18.90473712
1918,18.90569687,18.89035082
1919,18.90231323,18.89035082
1920,18.89800072,18.89035082
1921,18.89396286,18.89035082
1922,18.89097595,18.89035082
1923,18.88892365,18.89035082
1924,18.88807106,18.89035082
1925,18.88836861,18.89035082
1926,18.88865852,18.86158097
1927,18.8848362,18.86158097
1928,18.87817764,18.84719467
1929,18.86866188,18.86158097
1930,18.86126518,18.86158097
1931,18.85721779,18.86158097
1932,18.85608482,18.86158097
1933,18.85681534,18.87596727
1934,18.86044502,18.87596727
1935,18.86556625,18.87596727
